snp-dists 0.6.3	GCA_0101358351	GCA_0101378951	GCA_0101429751	GCA_0101430351	GCA_0101430551	GCA_0101430751	GCA_0101430851	GCA_0101430951	GCA_0101431051	GCA_0101431551	GCA_0101431751	GCA_0101431851	GCA_0101431951	GCA_0101433051	GCA_0101435951	GCA_0101436651	GCA_0101437451	GCA_0101439151	GCA_0101441051	GCA_0101443251	GCA_0101445551	GCA_0101446351	GCA_0101451451	GCA_0101616951	GCA_0101617351	GCA_0101618651	GCA_0101620151	GCA_0101623851	GCA_0101625351	GCA_0101626851	GCA_0101629251	GCA_0101693951	GCA_0101694951	GCA_0101710151	GCA_0101710251	GCA_0101710951	GCA_0101713551	GCA_0101713651	GCA_0101714151	GCA_0101715251	GCA_0101715651	GCA_0101716851	GCA_0101718951	GCA_0101720751	GCA_0101721751	GCA_0101721951	GCA_0101722551	GCA_0101723251	GCA_0101723951	GCA_0101724451	GCA_0101724551	GCA_0101724951	GCA_0101726651	Reference	abfrh	abkuz	abkvm	abkwr	abkxb	acvbk	acvce	acvcn	acvco	acvcp	acvcq	acvcr	acvcu	acvcv	acvcw	acvcx	acvdp	acvdq	acvdr	acvds	acvdt	acvdu	acvdv	acvdw	acvdx	acveg	acvek	acvel	acvem	acvep	acveq	acver	acvev	acvew	acvez	acvgi	acvgl	acvgu	acvgw	acvgz	acvha	acvhb	adptn	adpty	adptz	adpug	adpul	adpum	adpvc	adpvf	adpvg	adpvi	adpvj	adpvl	adpvm	adpvo	adpvp	adpvq	adpvz	adpwe	adpwh	adpwj	adpwm	adpwn	adpwo	adpwp	adpwq	adpws	adpwt	adpwu	adpww	adpwx	adpyl	adpym	adpyn	adpyo	adpyp	adpyq	adpyr	adpys	adpzn	adpzo	adpzp	adpzq	adpzr	adpzs	adpzt	adpzu	adpzv	adpzw	adpzx	adpzy	adpzz	adqbt	adqbu	adqbv	adqbw	adqbx	adqby	adqcp	adqcq	adqcu	adqcv	adqcw	adqcx	adqcy	adqcz	adqda	adqdb	adqdh	adqdi	adqdj	adqdk	adqdl	adqdm	adqdn	adqdo	adqdp	adqdq	adqdr	adqds	adqdt	adqdu	adqdv	adqdw	adqdy	adqer	adqes	adqet	adqeu	adqev	adqew	adqex	adqey	adqez	adqfa	adqfb	adqfc	adqfd	adqfe	adqff	adqfg	adqfh	adqfi	adqib	adqic	adqid	adqie	adqif	adqig	adqih	adqii	adtqb	adtqc	adtqd	adtqe	adtqf	adtqg	adtqi	adtqj	adtqk	adtql	adtqm	adtqn	adtqo	adtqp	adtqq	adtqr	adtqs	adtqt	adtqw	adtqx	adtqy	adtqz	adtra	adtrb	adtrj	adtrk	adtrl	adtrm	adtrn	adtro	adtrp	adtrq	adtrr	adtrs	adtrt	adtru	adtrv	adtrw	adtrx	adtry	adtrz	adtsa	adtsb	adtsc	adtsd	adtsg	adtsh	adtsi	adtsk	adtsl	adtsm	adtsn	adtso	adtss	adtsu	adtsv	adtsw	adtsx	adtsy
adtrj	673	829	671	670	669	671	673	670	669	670	671	672	669	670	671	672	670	673	670	670	671	671	669	670	672	672	670	669	670	670	670	671	672	670	668	670	669	673	670	674	671	670	672	676	670	670	668	670	670	670	673	669	668	125	112	112	104	122	122	127	112	112	112	112	112	112	112	112	113	112	122	121	121	122	121	121	121	141	122	122	121	122	122	127	129	127	127	129	127	127	128	127	127	124	121	123	150	152	150	155	153	152	126	122	122	122	122	127	128	124	125	126	155	155	122	122	123	123	122	122	123	122	122	122	123	122	126	127	127	126	126	127	126	127	126	126	127	127	126	125	126	127	126	125	126	126	127	122	122	122	122	121	121	122	121	126	128	126	126	125	125	127	124	132	133	134	132	131	131	132	132	132	132	132	132	132	134	134	131	132	134	134	132	132	134	134	132	133	133	132	131	134	134	132	132	131	131	131	145	145	145	144	141	145	145	141	141	142	141	146	144	145	144	144	142	141	142	144	142	143	143	142	146	146	141	141	142	141	141	144	0	1	0	0	1	1	1	4	0	4	1	3	0	2	3	1	1	4	1	171	172	171	172	171	171	172	172	171	171	172	172	171	171	134	131
adtrk	674	830	672	671	670	672	674	671	670	671	672	673	670	671	672	673	671	674	671	671	672	672	670	671	673	673	671	670	671	671	671	672	673	671	669	671	670	674	671	675	672	671	673	677	671	671	669	671	671	671	674	670	669	126	113	113	105	123	123	128	113	113	113	113	113	113	113	113	114	113	123	122	122	123	122	122	122	142	123	123	122	123	123	128	130	128	128	130	128	128	129	128	128	125	122	124	151	153	151	156	154	153	127	123	123	123	123	128	129	125	126	127	156	156	123	123	124	124	123	123	124	123	123	123	124	123	127	128	128	127	127	128	127	128	127	127	128	128	127	126	127	128	127	126	127	127	128	123	123	123	123	122	122	123	122	127	129	127	127	126	126	128	125	133	134	135	133	132	132	133	133	133	133	133	133	133	135	135	132	133	135	135	133	133	135	135	133	134	134	133	132	135	135	133	133	132	132	132	146	146	146	145	142	146	146	142	142	143	142	147	145	146	145	145	143	142	143	145	143	144	144	143	147	147	142	142	143	142	142	145	1	0	1	1	0	2	0	5	1	5	0	4	1	3	4	0	2	5	0	172	173	172	173	172	172	173	173	172	172	173	173	172	172	135	132
adtrl	673	829	671	670	669	671	673	670	669	670	671	672	669	670	671	672	670	673	670	670	671	671	669	670	672	672	670	669	670	670	670	671	672	670	668	670	669	673	670	674	671	670	672	676	670	670	668	670	670	670	673	669	668	125	112	112	104	122	122	127	112	112	112	112	112	112	112	112	113	112	122	121	121	122	121	121	121	141	122	122	121	122	122	127	129	127	127	129	127	127	128	127	127	124	121	123	150	152	150	155	153	152	126	122	122	122	122	127	128	124	125	126	155	155	122	122	123	123	122	122	123	122	122	122	123	122	126	127	127	126	126	127	126	127	126	126	127	127	126	125	126	127	126	125	126	126	127	122	122	122	122	121	121	122	121	126	128	126	126	125	125	127	124	132	133	134	132	131	131	132	132	132	132	132	132	132	134	134	131	132	134	134	132	132	134	134	132	133	133	132	131	134	134	132	132	131	131	131	145	145	145	144	141	145	145	141	141	142	141	146	144	145	144	144	142	141	142	144	142	143	143	142	146	146	141	141	142	141	141	144	0	1	0	0	1	1	1	4	0	4	1	3	0	2	3	1	1	4	1	171	172	171	172	171	171	172	172	171	171	172	172	171	171	134	131
adtrm	673	829	671	670	669	671	673	670	669	670	671	672	669	670	671	672	670	673	670	670	671	671	669	670	672	672	670	669	670	670	670	671	672	670	668	670	669	673	670	674	671	670	672	676	670	670	668	670	670	670	673	669	668	125	112	112	104	122	122	127	112	112	112	112	112	112	112	112	113	112	122	121	121	122	121	121	121	141	122	122	121	122	122	127	129	127	127	129	127	127	128	127	127	124	121	123	150	152	150	155	153	152	126	122	122	122	122	127	128	124	125	126	155	155	122	122	123	123	122	122	123	122	122	122	123	122	126	127	127	126	126	127	126	127	126	126	127	127	126	125	126	127	126	125	126	126	127	122	122	122	122	121	121	122	121	126	128	126	126	125	125	127	124	132	133	134	132	131	131	132	132	132	132	132	132	132	134	134	131	132	134	134	132	132	134	134	132	133	133	132	131	134	134	132	132	131	131	131	145	145	145	144	141	145	145	141	141	142	141	146	144	145	144	144	142	141	142	144	142	143	143	142	146	146	141	141	142	141	141	144	0	1	0	0	1	1	1	4	0	4	1	3	0	2	3	1	1	4	1	171	172	171	172	171	171	172	172	171	171	172	172	171	171	134	131
adtrn	674	830	672	671	670	672	674	671	670	671	672	673	670	671	672	673	671	674	671	671	672	672	670	671	673	673	671	670	671	671	671	672	673	671	669	671	670	674	671	675	672	671	673	677	671	671	669	671	671	671	674	670	669	126	113	113	105	123	123	128	113	113	113	113	113	113	113	113	114	113	123	122	122	123	122	122	122	142	123	123	122	123	123	128	130	128	128	130	128	128	129	128	128	125	122	124	151	153	151	156	154	153	127	123	123	123	123	128	129	125	126	127	156	156	123	123	124	124	123	123	124	123	123	123	124	123	127	128	128	127	127	128	127	128	127	127	128	128	127	126	127	128	127	126	127	127	128	123	123	123	123	122	122	123	122	127	129	127	127	126	126	128	125	133	134	135	133	132	132	133	133	133	133	133	133	133	135	135	132	133	135	135	133	133	135	135	133	134	134	133	132	135	135	133	133	132	132	132	146	146	146	145	142	146	146	142	142	143	142	147	145	146	145	145	143	142	143	145	143	144	144	143	147	147	142	142	143	142	142	145	1	0	1	1	0	2	0	5	1	5	0	4	1	3	4	0	2	5	0	172	173	172	173	172	172	173	173	172	172	173	173	172	172	135	132
adtro	674	830	672	671	670	672	674	671	670	671	672	673	670	671	672	673	671	674	671	671	672	672	670	671	673	673	671	670	671	671	671	672	673	671	669	671	670	674	671	675	672	671	673	677	671	671	669	671	671	671	674	670	669	126	113	113	105	123	123	128	113	113	113	113	113	113	113	113	114	113	123	122	122	123	122	122	122	142	123	123	122	123	123	128	130	128	128	130	128	128	129	128	128	125	122	124	151	153	151	156	154	153	127	123	123	123	123	128	129	125	126	127	156	156	123	123	124	124	123	123	124	123	123	123	124	123	127	128	128	127	127	128	127	128	127	127	128	128	127	126	127	128	127	126	127	127	128	123	123	123	123	122	122	123	122	127	129	127	127	126	126	128	125	133	134	135	133	132	132	133	133	133	133	133	133	133	135	135	132	133	135	135	133	133	135	135	133	134	134	133	132	135	135	133	133	132	132	132	146	146	146	145	142	146	146	142	142	143	142	147	145	146	145	145	143	142	143	145	143	144	144	143	147	147	142	142	143	142	142	145	1	2	1	1	2	0	2	5	1	5	2	4	1	3	4	2	2	5	2	172	173	172	173	172	172	173	173	172	172	173	173	172	172	135	132
adtrp	674	830	672	671	670	672	674	671	670	671	672	673	670	671	672	673	671	674	671	671	672	672	670	671	673	673	671	670	671	671	671	672	673	671	669	671	670	674	671	675	672	671	673	677	671	671	669	671	671	671	674	670	669	126	113	113	105	123	123	128	113	113	113	113	113	113	113	113	114	113	123	122	122	123	122	122	122	142	123	123	122	123	123	128	130	128	128	130	128	128	129	128	128	125	122	124	151	153	151	156	154	153	127	123	123	123	123	128	129	125	126	127	156	156	123	123	124	124	123	123	124	123	123	123	124	123	127	128	128	127	127	128	127	128	127	127	128	128	127	126	127	128	127	126	127	127	128	123	123	123	123	122	122	123	122	127	129	127	127	126	126	128	125	133	134	135	133	132	132	133	133	133	133	133	133	133	135	135	132	133	135	135	133	133	135	135	133	134	134	133	132	135	135	133	133	132	132	132	146	146	146	145	142	146	146	142	142	143	142	147	145	146	145	145	143	142	143	145	143	144	144	143	147	147	142	142	143	142	142	145	1	0	1	1	0	2	0	5	1	5	0	4	1	3	4	0	2	5	0	172	173	172	173	172	172	173	173	172	172	173	173	172	172	135	132
adtrq	675	831	673	672	671	673	675	672	671	672	673	674	671	672	673	674	672	675	672	672	673	673	671	672	674	674	672	671	672	672	672	673	674	672	670	672	671	675	672	676	673	672	674	678	672	672	670	672	672	672	675	671	670	127	114	114	106	124	124	129	114	114	114	114	114	114	114	114	115	114	124	123	123	124	123	123	123	143	124	124	123	124	124	129	131	129	129	131	129	129	130	129	129	126	123	125	152	154	152	157	155	154	128	124	124	124	124	129	130	126	127	128	157	157	124	124	125	125	124	124	125	124	124	124	125	124	128	129	129	128	128	129	128	129	128	128	129	129	128	127	128	129	128	127	128	128	129	124	124	124	124	123	123	124	123	128	130	128	128	127	127	129	126	134	135	136	134	133	133	134	134	134	134	134	134	134	136	136	133	134	136	136	134	134	136	136	134	135	135	134	133	136	136	134	134	133	133	133	147	147	147	146	143	147	147	143	143	144	143	148	146	147	146	146	144	143	144	146	144	145	145	144	148	148	143	143	144	143	143	146	4	5	4	4	5	5	5	0	4	2	5	1	4	2	1	5	5	0	5	173	174	173	174	173	173	174	174	173	173	174	174	173	173	136	133
adtrr	673	829	671	670	669	671	673	670	669	670	671	672	669	670	671	672	670	673	670	670	671	671	669	670	672	672	670	669	670	670	670	671	672	670	668	670	669	673	670	674	671	670	672	676	670	670	668	670	670	670	673	669	668	125	112	112	104	122	122	127	112	112	112	112	112	112	112	112	113	112	122	121	121	122	121	121	121	141	122	122	121	122	122	127	129	127	127	129	127	127	128	127	127	124	121	123	150	152	150	155	153	152	126	122	122	122	122	127	128	124	125	126	155	155	122	122	123	123	122	122	123	122	122	122	123	122	126	127	127	126	126	127	126	127	126	126	127	127	126	125	126	127	126	125	126	126	127	122	122	122	122	121	121	122	121	126	128	126	126	125	125	127	124	132	133	134	132	131	131	132	132	132	132	132	132	132	134	134	131	132	134	134	132	132	134	134	132	133	133	132	131	134	134	132	132	131	131	131	145	145	145	144	141	145	145	141	141	142	141	146	144	145	144	144	142	141	142	144	142	143	143	142	146	146	141	141	142	141	141	144	0	1	0	0	1	1	1	4	0	4	1	3	0	2	3	1	1	4	1	171	172	171	172	171	171	172	172	171	171	172	172	171	171	134	131
adtrs	675	831	673	672	671	673	675	672	671	672	673	674	671	672	673	674	672	675	672	672	673	673	671	672	674	674	672	671	672	672	672	673	674	672	670	672	671	675	672	676	673	672	674	678	672	672	670	672	672	672	675	671	670	127	114	114	106	124	124	129	114	114	114	114	114	114	114	114	115	114	124	123	123	124	123	123	123	143	124	124	123	124	124	129	131	129	129	131	129	129	130	129	129	126	123	125	152	154	152	157	155	154	128	124	124	124	124	129	130	126	127	128	157	157	124	124	125	125	124	124	125	124	124	124	125	124	128	129	129	128	128	129	128	129	128	128	129	129	128	127	128	129	128	127	128	128	129	124	124	124	124	123	123	124	123	128	130	128	128	127	127	129	126	134	135	136	134	133	133	134	134	134	134	134	134	134	136	136	133	134	136	136	134	134	136	136	134	135	135	134	133	136	136	134	134	133	133	133	147	147	147	146	143	147	147	143	143	144	143	148	146	147	146	146	144	143	144	146	144	145	145	144	148	148	143	143	144	143	143	146	4	5	4	4	5	5	5	2	4	0	5	1	4	2	1	5	5	2	5	173	174	173	174	173	173	174	174	173	173	174	174	173	173	136	133
adtrt	674	830	672	671	670	672	674	671	670	671	672	673	670	671	672	673	671	674	671	671	672	672	670	671	673	673	671	670	671	671	671	672	673	671	669	671	670	674	671	675	672	671	673	677	671	671	669	671	671	671	674	670	669	126	113	113	105	123	123	128	113	113	113	113	113	113	113	113	114	113	123	122	122	123	122	122	122	142	123	123	122	123	123	128	130	128	128	130	128	128	129	128	128	125	122	124	151	153	151	156	154	153	127	123	123	123	123	128	129	125	126	127	156	156	123	123	124	124	123	123	124	123	123	123	124	123	127	128	128	127	127	128	127	128	127	127	128	128	127	126	127	128	127	126	127	127	128	123	123	123	123	122	122	123	122	127	129	127	127	126	126	128	125	133	134	135	133	132	132	133	133	133	133	133	133	133	135	135	132	133	135	135	133	133	135	135	133	134	134	133	132	135	135	133	133	132	132	132	146	146	146	145	142	146	146	142	142	143	142	147	145	146	145	145	143	142	143	145	143	144	144	143	147	147	142	142	143	142	142	145	1	0	1	1	0	2	0	5	1	5	0	4	1	3	4	0	2	5	0	172	173	172	173	172	172	173	173	172	172	173	173	172	172	135	132
adtru	674	830	672	671	670	672	674	671	670	671	672	673	670	671	672	673	671	674	671	671	672	672	670	671	673	673	671	670	671	671	671	672	673	671	669	671	670	674	671	675	672	671	673	677	671	671	669	671	671	671	674	670	669	126	113	113	105	123	123	128	113	113	113	113	113	113	113	113	114	113	123	122	122	123	122	122	122	142	123	123	122	123	123	128	130	128	128	130	128	128	129	128	128	125	122	124	151	153	151	156	154	153	127	123	123	123	123	128	129	125	126	127	156	156	123	123	124	124	123	123	124	123	123	123	124	123	127	128	128	127	127	128	127	128	127	127	128	128	127	126	127	128	127	126	127	127	128	123	123	123	123	122	122	123	122	127	129	127	127	126	126	128	125	133	134	135	133	132	132	133	133	133	133	133	133	133	135	135	132	133	135	135	133	133	135	135	133	134	134	133	132	135	135	133	133	132	132	132	146	146	146	145	142	146	146	142	142	143	142	147	145	146	145	145	143	142	143	145	143	144	144	143	147	147	142	142	143	142	142	145	3	4	3	3	4	4	4	1	3	1	4	0	3	1	0	4	4	1	4	172	173	172	173	172	172	173	173	172	172	173	173	172	172	135	132
adtrv	673	829	671	670	669	671	673	670	669	670	671	672	669	670	671	672	670	673	670	670	671	671	669	670	672	672	670	669	670	670	670	671	672	670	668	670	669	673	670	674	671	670	672	676	670	670	668	670	670	670	673	669	668	125	112	112	104	122	122	127	112	112	112	112	112	112	112	112	113	112	122	121	121	122	121	121	121	141	122	122	121	122	122	127	129	127	127	129	127	127	128	127	127	124	121	123	150	152	150	155	153	152	126	122	122	122	122	127	128	124	125	126	155	155	122	122	123	123	122	122	123	122	122	122	123	122	126	127	127	126	126	127	126	127	126	126	127	127	126	125	126	127	126	125	126	126	127	122	122	122	122	121	121	122	121	126	128	126	126	125	125	127	124	132	133	134	132	131	131	132	132	132	132	132	132	132	134	134	131	132	134	134	132	132	134	134	132	133	133	132	131	134	134	132	132	131	131	131	145	145	145	144	141	145	145	141	141	142	141	146	144	145	144	144	142	141	142	144	142	143	143	142	146	146	141	141	142	141	141	144	0	1	0	0	1	1	1	4	0	4	1	3	0	2	3	1	1	4	1	171	172	171	172	171	171	172	172	171	171	172	172	171	171	134	131
adtrw	673	829	671	670	669	671	673	670	669	670	671	672	669	670	671	672	670	673	670	670	671	671	669	670	672	672	670	669	670	670	670	671	672	670	668	670	669	673	670	674	671	670	672	676	670	670	668	670	670	670	673	669	668	125	112	112	104	122	122	127	112	112	112	112	112	112	112	112	113	112	122	121	121	122	121	121	121	141	122	122	121	122	122	127	129	127	127	129	127	127	128	127	127	124	121	123	150	152	150	155	153	152	126	122	122	122	122	127	128	124	125	126	155	155	122	122	123	123	122	122	123	122	122	122	123	122	126	127	127	126	126	127	126	127	126	126	127	127	126	125	126	127	126	125	126	126	127	122	122	122	122	121	121	122	121	126	128	126	126	125	125	127	124	132	133	134	132	131	131	132	132	132	132	132	132	132	134	134	131	132	134	134	132	132	134	134	132	133	133	132	131	134	134	132	132	131	131	131	145	145	145	144	141	145	145	141	141	142	141	146	144	145	144	144	142	141	142	144	142	143	143	142	146	146	141	141	142	141	141	144	2	3	2	2	3	3	3	2	2	2	3	1	2	0	1	3	3	2	3	171	172	171	172	171	171	172	172	171	171	172	172	171	171	134	131
adtrx	674	830	672	671	670	672	674	671	670	671	672	673	670	671	672	673	671	674	671	671	672	672	670	671	673	673	671	670	671	671	671	672	673	671	669	671	670	674	671	675	672	671	673	677	671	671	669	671	671	671	674	670	669	126	113	113	105	123	123	128	113	113	113	113	113	113	113	113	114	113	123	122	122	123	122	122	122	142	123	123	122	123	123	128	130	128	128	130	128	128	129	128	128	125	122	124	151	153	151	156	154	153	127	123	123	123	123	128	129	125	126	127	156	156	123	123	124	124	123	123	124	123	123	123	124	123	127	128	128	127	127	128	127	128	127	127	128	128	127	126	127	128	127	126	127	127	128	123	123	123	123	122	122	123	122	127	129	127	127	126	126	128	125	133	134	135	133	132	132	133	133	133	133	133	133	133	135	135	132	133	135	135	133	133	135	135	133	134	134	133	132	135	135	133	133	132	132	132	146	146	146	145	142	146	146	142	142	143	142	147	145	146	145	145	143	142	143	145	143	144	144	143	147	147	142	142	143	142	142	145	3	4	3	3	4	4	4	1	3	1	4	0	3	1	0	4	4	1	4	172	173	172	173	172	172	173	173	172	172	173	173	172	172	135	132
adtry	674	830	672	671	670	672	674	671	670	671	672	673	670	671	672	673	671	674	671	671	672	672	670	671	673	673	671	670	671	671	671	672	673	671	669	671	670	674	671	675	672	671	673	677	671	671	669	671	671	671	674	670	669	126	113	113	105	123	123	128	113	113	113	113	113	113	113	113	114	113	123	122	122	123	122	122	122	142	123	123	122	123	123	128	130	128	128	130	128	128	129	128	128	125	122	124	151	153	151	156	154	153	127	123	123	123	123	128	129	125	126	127	156	156	123	123	124	124	123	123	124	123	123	123	124	123	127	128	128	127	127	128	127	128	127	127	128	128	127	126	127	128	127	126	127	127	128	123	123	123	123	122	122	123	122	127	129	127	127	126	126	128	125	133	134	135	133	132	132	133	133	133	133	133	133	133	135	135	132	133	135	135	133	133	135	135	133	134	134	133	132	135	135	133	133	132	132	132	146	146	146	145	142	146	146	142	142	143	142	147	145	146	145	145	143	142	143	145	143	144	144	143	147	147	142	142	143	142	142	145	1	0	1	1	0	2	0	5	1	5	0	4	1	3	4	0	2	5	0	172	173	172	173	172	172	173	173	172	172	173	173	172	172	135	132
adtrz	674	830	672	671	670	672	674	671	670	671	672	673	670	671	672	673	671	674	671	671	672	672	670	671	673	673	671	670	671	671	671	672	673	671	669	671	670	674	671	675	672	671	673	677	671	671	669	671	671	671	674	670	669	126	113	113	105	123	123	128	113	113	113	113	113	113	113	113	114	113	123	122	122	123	122	122	122	142	123	123	122	123	123	128	130	128	128	130	128	128	129	128	128	125	122	124	151	153	151	156	154	153	127	123	123	123	123	128	129	125	126	127	156	156	123	123	124	124	123	123	124	123	123	123	124	123	127	128	128	127	127	128	127	128	127	127	128	128	127	126	127	128	127	126	127	127	128	123	123	123	123	122	122	123	122	127	129	127	127	126	126	128	125	133	134	135	133	132	132	133	133	133	133	133	133	133	135	135	132	133	135	135	133	133	135	135	133	134	134	133	132	135	135	133	133	132	132	132	146	146	146	145	142	146	146	142	142	143	142	147	145	146	145	145	143	142	143	145	143	144	144	143	147	147	142	142	143	142	142	145	1	2	1	1	2	2	2	5	1	5	2	4	1	3	4	2	0	5	2	172	173	172	173	172	172	173	173	172	172	173	173	172	172	135	132
adtsa	675	831	673	672	671	673	675	672	671	672	673	674	671	672	673	674	672	675	672	672	673	673	671	672	674	674	672	671	672	672	672	673	674	672	670	672	671	675	672	676	673	672	674	678	672	672	670	672	672	672	675	671	670	127	114	114	106	124	124	129	114	114	114	114	114	114	114	114	115	114	124	123	123	124	123	123	123	143	124	124	123	124	124	129	131	129	129	131	129	129	130	129	129	126	123	125	152	154	152	157	155	154	128	124	124	124	124	129	130	126	127	128	157	157	124	124	125	125	124	124	125	124	124	124	125	124	128	129	129	128	128	129	128	129	128	128	129	129	128	127	128	129	128	127	128	128	129	124	124	124	124	123	123	124	123	128	130	128	128	127	127	129	126	134	135	136	134	133	133	134	134	134	134	134	134	134	136	136	133	134	136	136	134	134	136	136	134	135	135	134	133	136	136	134	134	133	133	133	147	147	147	146	143	147	147	143	143	144	143	148	146	147	146	146	144	143	144	146	144	145	145	144	148	148	143	143	144	143	143	146	4	5	4	4	5	5	5	0	4	2	5	1	4	2	1	5	5	0	5	173	174	173	174	173	173	174	174	173	173	174	174	173	173	136	133
adtsb	674	830	672	671	670	672	674	671	670	671	672	673	670	671	672	673	671	674	671	671	672	672	670	671	673	673	671	670	671	671	671	672	673	671	669	671	670	674	671	675	672	671	673	677	671	671	669	671	671	671	674	670	669	126	113	113	105	123	123	128	113	113	113	113	113	113	113	113	114	113	123	122	122	123	122	122	122	142	123	123	122	123	123	128	130	128	128	130	128	128	129	128	128	125	122	124	151	153	151	156	154	153	127	123	123	123	123	128	129	125	126	127	156	156	123	123	124	124	123	123	124	123	123	123	124	123	127	128	128	127	127	128	127	128	127	127	128	128	127	126	127	128	127	126	127	127	128	123	123	123	123	122	122	123	122	127	129	127	127	126	126	128	125	133	134	135	133	132	132	133	133	133	133	133	133	133	135	135	132	133	135	135	133	133	135	135	133	134	134	133	132	135	135	133	133	132	132	132	146	146	146	145	142	146	146	142	142	143	142	147	145	146	145	145	143	142	143	145	143	144	144	143	147	147	142	142	143	142	142	145	1	0	1	1	0	2	0	5	1	5	0	4	1	3	4	0	2	5	0	172	173	172	173	172	172	173	173	172	172	173	173	172	172	135	132
adtsc	646	802	644	643	642	644	646	643	642	643	644	645	642	643	644	645	643	646	643	643	644	644	642	643	645	645	643	642	643	643	643	644	645	643	641	643	642	646	643	647	644	643	645	649	643	643	641	643	643	643	646	642	641	140	127	127	119	137	137	142	127	127	127	127	127	127	127	127	128	127	137	136	136	137	136	136	136	114	137	137	136	137	137	142	144	142	142	144	142	142	143	142	142	139	136	138	123	125	123	128	126	125	141	137	137	137	137	142	143	139	140	141	128	128	137	137	138	138	137	137	138	137	137	137	138	137	141	142	142	141	141	142	141	142	141	141	142	142	141	140	141	142	141	140	141	141	142	137	137	137	137	136	136	137	136	141	143	141	141	140	140	142	139	147	148	149	147	146	146	147	147	147	147	147	147	147	149	149	146	147	149	149	147	147	149	149	147	148	148	147	146	149	149	147	147	146	146	146	160	160	160	159	156	160	160	156	156	157	156	161	159	160	159	159	157	156	157	159	157	158	158	157	161	161	156	156	157	156	156	159	171	172	171	171	172	172	172	173	171	173	172	172	171	171	172	172	172	173	172	0	1	0	1	0	0	1	1	0	0	1	1	0	0	149	146
adtsd	647	803	645	644	643	645	647	644	643	644	645	646	643	644	645	646	644	647	644	644	645	645	643	644	646	646	644	643	644	644	644	645	646	644	642	644	643	647	644	648	645	644	646	650	644	644	642	644	644	644	647	643	642	141	128	128	120	138	138	143	128	128	128	128	128	128	128	128	129	128	138	137	137	138	137	137	137	115	138	138	137	138	138	143	145	143	143	145	143	143	144	143	143	140	137	139	124	126	124	129	127	126	142	138	138	138	138	143	144	140	141	142	129	129	138	138	139	139	138	138	139	138	138	138	139	138	142	143	143	142	142	143	142	143	142	142	143	143	142	141	142	143	142	141	142	142	143	138	138	138	138	137	137	138	137	142	144	142	142	141	141	143	140	148	149	150	148	147	147	148	148	148	148	148	148	148	150	150	147	148	150	150	148	148	150	150	148	149	149	148	147	150	150	148	148	147	147	147	161	161	161	160	157	161	161	157	157	158	157	162	160	161	160	160	158	157	158	160	158	159	159	158	162	162	157	157	158	157	157	160	172	173	172	172	173	173	173	174	172	174	173	173	172	172	173	173	173	174	173	1	0	1	0	1	1	0	0	1	1	0	0	1	1	150	147
adtsg	646	802	644	643	642	644	646	643	642	643	644	645	642	643	644	645	643	646	643	643	644	644	642	643	645	645	643	642	643	643	643	644	645	643	641	643	642	646	643	647	644	643	645	649	643	643	641	643	643	643	646	642	641	140	127	127	119	137	137	142	127	127	127	127	127	127	127	127	128	127	137	136	136	137	136	136	136	114	137	137	136	137	137	142	144	142	142	144	142	142	143	142	142	139	136	138	123	125	123	128	126	125	141	137	137	137	137	142	143	139	140	141	128	128	137	137	138	138	137	137	138	137	137	137	138	137	141	142	142	141	141	142	141	142	141	141	142	142	141	140	141	142	141	140	141	141	142	137	137	137	137	136	136	137	136	141	143	141	141	140	140	142	139	147	148	149	147	146	146	147	147	147	147	147	147	147	149	149	146	147	149	149	147	147	149	149	147	148	148	147	146	149	149	147	147	146	146	146	160	160	160	159	156	160	160	156	156	157	156	161	159	160	159	159	157	156	157	159	157	158	158	157	161	161	156	156	157	156	156	159	171	172	171	171	172	172	172	173	171	173	172	172	171	171	172	172	172	173	172	0	1	0	1	0	0	1	1	0	0	1	1	0	0	149	146
